#Year;Month;Day;Hour;Min;Sec;mSec;dirX;dirY;dirZ;orgX;orgY;orgZ;targX;targY;targZ;targetID;dataValid;calibValid;lowContiguity;scene;exercise;subExercise;
2021;5;9;15;51;40;765;0.6320711374282837;-0.20407450199127197;0.7475558519363403;0.19297899305820465;0.053184784948825836;1.4234801530838013;0.8214716911315918;-0.14973437786102295;2.1668038368225098;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;54;769;0.804276704788208;-0.026462266221642494;0.5936655402183533;0.19840283691883087;0.053250983357429504;1.407016634941101;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;54;776;0.804276704788208;-0.026462266221642494;0.5936655402183533;0.19840283691883087;0.053250983357429504;1.407016634941101;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;54;785;0.803558349609375;-0.02720612846314907;0.5946038365364075;0.1980067938566208;0.053238652646541595;1.4069180488586426;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;52;775;0.8061109781265259;0.007909770123660564;0.5917116403579712;0.21090610325336456;0.05234891176223755;1.4303685426712036;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;52;768;0.8061109781265259;0.007909770123660564;0.5917116403579712;0.21090610325336456;0.05234891176223755;1.4303685426712036;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;52;775;0.8050574064254761;0.005209079943597317;0.5931739807128906;0.2106739729642868;0.052354976534843445;1.4307513236999512;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;55;750;0.8073714375495911;-0.031919416040182114;0.5891796350479126;0.19658029079437256;0.052976835519075394;1.407653570175171;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;55;765;0.807945728302002;-0.03214367479085922;0.5883795022964478;0.1966199427843094;0.053005993366241455;1.4077452421188354;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;52;790;0.8050574064254761;0.005209079943597317;0.5931739807128906;0.2106739729642868;0.052354976534843445;1.4307513236999512;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;52;800;0.8049187064170837;0.006329743657261133;0.593351423740387;0.21049617230892181;0.052576012909412384;1.4306966066360474;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;52;815;0.8049187064170837;0.006329743657261133;0.593351423740387;0.21049617230892181;0.052576012909412384;1.4306966066360474;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;52;820;0.8048382997512817;0.005792947951704264;0.5934658646583557;0.21036896109580994;0.051903583109378815;1.4308373928070068;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;48;745;0.6075530648231506;-0.19023704528808594;0.771160900592804;0.2121480107307434;0.04459862411022186;1.4371778964996338;0.8047181963920593;-0.14094696938991547;2.1893210411071777;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;48;765;0.6074498295783997;-0.1910129189491272;0.7710504531860352;0.21207407116889954;0.04456499591469765;1.437159776687622;0.8046929836273193;-0.14178434014320374;2.189384937286377;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;48;775;0.6074498295783997;-0.1910129189491272;0.7710504531860352;0.21207407116889954;0.04456499591469765;1.437159776687622;0.8046929836273193;-0.14178434014320374;2.189384937286377;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;48;785;0.6067038178443909;-0.1918536126613617;0.7714289426803589;0.211725115776062;0.04465051367878914;1.4373940229415894;0.8039454221725464;-0.14262308180332184;2.1904070377349854;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;48;790;0.6067038178443909;-0.1918536126613617;0.7714289426803589;0.211725115776062;0.04465051367878914;1.4373940229415894;0.8039454221725464;-0.14262308180332184;2.1904070377349854;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;48;800;0.6064164042472839;-0.19135531783103943;0.7717786431312561;0.21161627769470215;0.04443978890776634;1.4373154640197754;0.8036502599716187;-0.14237713813781738;2.1907896995544434;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;55;776;0.807945728302002;-0.03214367479085922;0.5883795022964478;0.1966199427843094;0.053005993366241455;1.4077452421188354;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;55;776;0.8072577714920044;-0.032330162823200226;0.5893129706382751;0.19648168981075287;0.05302282050251961;1.4077434539794922;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;55;785;0.8072577714920044;-0.032330162823200226;0.5893129706382751;0.19648168981075287;0.05302282050251961;1.4077434539794922;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;55;800;0.8073520660400391;-0.03237230330705643;0.5891814231872559;0.19652485847473145;0.053304512053728104;1.4079055786132812;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;55;815;0.8073520660400391;-0.03237230330705643;0.5891814231872559;0.19652485847473145;0.053304512053728104;1.4079055786132812;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;55;815;0.8060795664787292;-0.030887523666024208;0.5910006761550903;0.19630402326583862;0.05350332707166672;1.4082378149032593;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;48;815;0.6064164042472839;-0.19135531783103943;0.7717786431312561;0.21161627769470215;0.04443978890776634;1.4373154640197754;0.8036502599716187;-0.14237713813781738;2.1907896995544434;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;48;815;0.6100332140922546;-0.19528311491012573;0.7679348587989807;0.21138392388820648;0.04439414292573929;1.4373401403427124;0.8067513704299927;-0.146194189786911;2.1868131160736084;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;48;825;0.6094713807106018;-0.19613295793533325;0.7681643962860107;0.2113296091556549;0.04457349330186844;1.4372512102127075;0.8064159154891968;-0.14693021774291992;2.1872849464416504;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;48;825;0.6100332140922546;-0.19528311491012573;0.7679348587989807;0.21138392388820648;0.04439414292573929;1.4373401403427124;0.8067513704299927;-0.146194189786911;2.1868131160736084;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;54;790;0.803558349609375;-0.02720612846314907;0.5946038365364075;0.1980067938566208;0.053238652646541595;1.4069180488586426;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;54;800;0.8035174608230591;-0.026132335886359215;0.5947074294090271;0.1977650225162506;0.05342185124754906;1.4068480730056763;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;54;816;0.8035174608230591;-0.026132335886359215;0.5947074294090271;0.1977650225162506;0.05342185124754906;1.4068480730056763;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;54;821;0.8029196262359619;-0.024933695793151855;0.5955655574798584;0.19744981825351715;0.0534730926156044;1.4067413806915283;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;54;825;0.8029196262359619;-0.024933695793151855;0.5955655574798584;0.19744981825351715;0.0534730926156044;1.4067413806915283;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;54;835;0.8026655316352844;-0.025021575391292572;0.5959043502807617;0.19702382385730743;0.05338137224316597;1.406528353691101;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;54;850;0.8026076555252075;-0.023759229108691216;0.5960338711738586;0.19712305068969727;0.05361930653452873;1.4061851501464844;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;40;775;0.6320711374282837;-0.20407450199127197;0.7475558519363403;0.19297899305820465;0.053184784948825836;1.4234801530838013;0.8214716911315918;-0.14973437786102295;2.1668038368225098;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;40;785;0.6329343318939209;-0.20256146788597107;0.7472368478775024;0.19311149418354034;0.053251855075359344;1.4239572286605835;0.8218489289283752;-0.1479664444923401;2.1662392616271973;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;40;815;0.6331549882888794;-0.20167727768421173;0.7472891211509705;0.1933051496744156;0.05283622443675995;1.4239012002944946;0.8220373392105103;-0.14743226766586304;2.1659703254699707;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;40;785;0.6329343318939209;-0.20256146788597107;0.7472368478775024;0.19311149418354034;0.053251855075359344;1.4239572286605835;0.8218489289283752;-0.1479664444923401;2.1662392616271973;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;40;800;0.6331549882888794;-0.20167727768421173;0.7472891211509705;0.1933051496744156;0.05283622443675995;1.4239012002944946;0.8220373392105103;-0.14743226766586304;2.1659703254699707;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;40;835;0.6325398087501526;-0.20266249775886536;0.7475435137748718;0.19358575344085693;0.05319416895508766;1.4241664409637451;0.8216840624809265;-0.14804528653621674;2.1664609909057617;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;40;820;0.6322320103645325;-0.2040209323167801;0.7474343180656433;0.1933342069387436;0.053086355328559875;1.424059510231018;0.8215301036834717;-0.14963212609291077;2.166722297668457;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;40;825;0.6322320103645325;-0.2040209323167801;0.7474343180656433;0.1933342069387436;0.053086355328559875;1.424059510231018;0.8215301036834717;-0.14963212609291077;2.166722297668457;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;52;825;0.8048382997512817;0.005792947951704264;0.5934658646583557;0.21036896109580994;0.051903583109378815;1.4308373928070068;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;52;835;0.8053749203681946;0.0036628253292292356;0.5927543044090271;0.21001097559928894;0.051589205861091614;1.430535912513733;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;52;885;0.8068008422851562;-0.018515024334192276;0.5905333161354065;0.20954757928848267;0.05183389037847519;1.4306650161743164;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;52;845;0.806591808795929;-0.010169870220124722;0.5910212397575378;0.2097330242395401;0.051817964762449265;1.4307951927185059;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;52;875;0.8071128726005554;-0.009140172973275185;0.5903264284133911;0.20961357653141022;0.05177607014775276;1.4307873249053955;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;52;868;0.8071128726005554;-0.009140172973275185;0.5903264284133911;0.20961357653141022;0.05177607014775276;1.4307873249053955;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;52;890;0.8068008422851562;-0.018515024334192276;0.5905333161354065;0.20954757928848267;0.05183389037847519;1.4306650161743164;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;48;850;0.6094385385513306;-0.19567279517650604;0.7683078050613403;0.21136565506458282;0.044461652636528015;1.437114953994751;0.806411623954773;-0.14659011363983154;2.1872782707214355;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;48;865;0.6094385385513306;-0.19567279517650604;0.7683078050613403;0.21136565506458282;0.044461652636528015;1.437114953994751;0.806411623954773;-0.14659011363983154;2.1872782707214355;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;48;875;0.6094385385513306;-0.19567279517650604;0.7683078050613403;0.21136565506458282;0.044461652636528015;1.437114953994751;0.806411623954773;-0.14659011363983154;2.1872782707214355;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;48;885;0.6094385385513306;-0.19567279517650604;0.7683078050613403;0.21136565506458282;0.044461652636528015;1.437114953994751;0.806411623954773;-0.14659011363983154;2.1872782707214355;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;48;875;0.6094385385513306;-0.19567279517650604;0.7683078050613403;0.21136565506458282;0.044461652636528015;1.437114953994751;0.806411623954773;-0.14659011363983154;2.1872782707214355;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;54;869;0.8026995658874512;-0.02319960854947567;0.595932126045227;0.1967235952615738;0.053294628858566284;1.4059785604476929;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;54;876;0.8026995658874512;-0.02319960854947567;0.595932126045227;0.1967235952615738;0.053294628858566284;1.4059785604476929;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;40;850;0.6306915879249573;-0.2020464688539505;0.7492699027061462;0.19470837712287903;0.05319734662771225;1.4228813648223877;0.8211685419082642;-0.14749357104301453;2.1671242713928223;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;40;865;0.6306893229484558;-0.20256486535072327;0.7491317987442017;0.19480249285697937;0.053138669580221176;1.4229059219360352;0.8212651014328003;-0.1480686515569687;2.1670172214508057;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;40;875;0.6306893229484558;-0.20256486535072327;0.7491317987442017;0.19480249285697937;0.053138669580221176;1.4229059219360352;0.8212651014328003;-0.1480686515569687;2.1670172214508057;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;40;885;0.6295366883277893;-0.20291006565093994;0.7500073909759521;0.1954711675643921;0.05319744348526001;1.4223414659500122;0.8209232091903687;-0.1483960598707199;2.167482376098633;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;40;885;0.6295366883277893;-0.20291006565093994;0.7500073909759521;0.1954711675643921;0.05319744348526001;1.4223414659500122;0.8209232091903687;-0.1483960598707199;2.167482376098633;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;40;900;0.6298891305923462;-0.20256158709526062;0.7498056888580322;0.19565929472446442;0.053078241646289825;1.4223389625549316;0.8212541937828064;-0.14810240268707275;2.1670329570770264;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;40;915;0.6298891305923462;-0.20256158709526062;0.7498056888580322;0.19565929472446442;0.053078241646289825;1.4223389625549316;0.8212541937828064;-0.14810240268707275;2.1670329570770264;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;40;915;0.6790934801101685;-0.1783875674009323;0.7120463848114014;0.19892212748527527;0.0535559207201004;1.418286681175232;0.8613505363464355;-0.12045398354530334;2.1128592491149902;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;54;876;0.8036442995071411;-0.025380626320838928;0.5945686101913452;0.1965780109167099;0.0534372553229332;1.4057440757751465;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;54;891;0.8036442995071411;-0.025380626320838928;0.5945686101913452;0.1965780109167099;0.0534372553229332;1.4057440757751465;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;48;900;0.6094385385513306;-0.19567279517650604;0.7683078050613403;0.21136565506458282;0.044461652636528015;1.437114953994751;0.806411623954773;-0.14659011363983154;2.1872782707214355;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;54;900;0.8038433790206909;-0.024721641093492508;0.5943270921707153;0.19635449349880219;0.053507693111896515;1.405671238899231;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;54;915;0.8038433790206909;-0.024721641093492508;0.5943270921707153;0.19635449349880219;0.053507693111896515;1.405671238899231;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;54;915;0.8044390082359314;-0.02451697550714016;0.5935290455818176;0.19629286229610443;0.05366557464003563;1.4053890705108643;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;54;925;0.8044390082359314;-0.02451697550714016;0.5935290455818176;0.19629286229610443;0.05366557464003563;1.4053890705108643;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;54;935;0.80470210313797;-0.02308238483965397;0.5932298302650452;0.196064293384552;0.053579267114400864;1.405333161354065;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;52;900;0.8075020909309387;-0.017711669206619263;0.5895987153053284;0.20939822494983673;0.051991056650877;1.4306550025939941;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;52;915;0.807508111000061;-0.02191201224923134;0.589449405670166;0.20926859974861145;0.05187901481986046;1.4303995370864868;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;52;915;0.8075020909309387;-0.017711669206619263;0.5895987153053284;0.20939822494983673;0.051991056650877;1.4306550025939941;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;52;925;0.807508111000061;-0.02191201224923134;0.589449405670166;0.20926859974861145;0.05187901481986046;1.4303995370864868;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;48;915;0.6094385385513306;-0.19567279517650604;0.7683078050613403;0.21136565506458282;0.044461652636528015;1.437114953994751;0.806411623954773;-0.14659011363983154;2.1872782707214355;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;52;935;0.8076321482658386;-0.021385805681347847;0.5892987847328186;0.20896440744400024;0.051778942346572876;1.4301670789718628;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;52;950;0.807476818561554;-0.02414960227906704;0.5894047617912292;0.208457350730896;0.052302610129117966;1.4302297830581665;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;48;915;0.6094385385513306;-0.19567279517650604;0.7683078050613403;0.21136565506458282;0.044461652636528015;1.437114953994751;0.806411623954773;-0.14659011363983154;2.1872782707214355;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;48;925;0.6094385385513306;-0.19567279517650604;0.7683078050613403;0.21136565506458282;0.044461652636528015;1.437114953994751;0.806411623954773;-0.14659011363983154;2.1872782707214355;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;48;925;0.6094385385513306;-0.19567279517650604;0.7683078050613403;0.21136565506458282;0.044461652636528015;1.437114953994751;0.806411623954773;-0.14659011363983154;2.1872782707214355;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;52;968;0.8077014088630676;-0.021152375265955925;0.5892122387886047;0.20852793753147125;0.05220533534884453;1.4302538633346558;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;55;835;0.8058978319168091;-0.029841477051377296;0.5913020372390747;0.19638298451900482;0.05357632413506508;1.408393383026123;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;55;830;0.8060795664787292;-0.030887523666024208;0.5910006761550903;0.19630402326583862;0.05350332707166672;1.4082378149032593;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;55;850;0.8043330907821655;-0.029119823127985;0.5934646725654602;0.19607965648174286;0.05376862734556198;1.4087928533554077;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;55;865;0.8040311932563782;-0.028096968308091164;0.5939229726791382;0.19611060619354248;0.053949855268001556;1.4089339971542358;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;48;950;0.6094385385513306;-0.19567279517650604;0.7683078050613403;0.21136565506458282;0.044461652636528015;1.437114953994751;0.806411623954773;-0.14659011363983154;2.1872782707214355;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;48;965;0.6094385385513306;-0.19567279517650604;0.7683078050613403;0.21136565506458282;0.044461652636528015;1.437114953994751;0.806411623954773;-0.14659011363983154;2.1872782707214355;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;48;975;0.6094385385513306;-0.19567279517650604;0.7683078050613403;0.21136565506458282;0.044461652636528015;1.437114953994751;0.806411623954773;-0.14659011363983154;2.1872782707214355;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;48;975;0.6094385385513306;-0.19567279517650604;0.7683078050613403;0.21136565506458282;0.044461652636528015;1.437114953994751;0.806411623954773;-0.14659011363983154;2.1872782707214355;20080;True;True;False;0;-1;-1;
2021;5;9;15;51;54;950;0.8042000532150269;-0.0235382579267025;0.5938924551010132;0.19640332460403442;0.05354418233036995;1.4047187566757202;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;54;965;0.8043744564056396;-0.023035280406475067;0.5936759114265442;0.19623009860515594;0.053466927260160446;1.40471613407135;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;54;975;0.8043744564056396;-0.023035280406475067;0.5936759114265442;0.19623009860515594;0.053466927260160446;1.40471613407135;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;54;980;0.8041285276412964;-0.02414017543196678;0.5939652323722839;0.19629067182540894;0.05340231955051422;1.404443621635437;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;54;990;0.8041285276412964;-0.02414017543196678;0.5939652323722839;0.19629067182540894;0.05340231955051422;1.404443621635437;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;55;875;0.8040311932563782;-0.028096968308091164;0.5939229726791382;0.19611060619354248;0.053949855268001556;1.4089339971542358;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;55;885;0.8027018308639526;-0.02709386684000492;0.5957647562026978;0.19603796303272247;0.05391210690140724;1.409279704093933;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;55;890;0.8027018308639526;-0.02709386684000492;0.5957647562026978;0.19603796303272247;0.05391210690140724;1.409279704093933;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;55;895;0.8024160861968994;-0.026298148557543755;0.5961852073669434;0.19611112773418427;0.05396149307489395;1.4093905687332153;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;55;915;0.8024160861968994;-0.026298148557543755;0.5961852073669434;0.19611112773418427;0.05396149307489395;1.4093905687332153;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;55;1;0.8041664958000183;-0.02430504374206066;0.5939069986343384;0.19614467024803162;0.05317683890461922;1.4044207334518433;0.0;0.0;0.0;-2;True;True;False;0;-1;-1;
2021;5;9;15;51;40;925;0.6790934801101685;-0.1783875674009323;0.7120463848114014;0.19892212748527527;0.0535559207201004;1.418286681175232;0.8613505363464355;-0.12045398354530334;2.1128592491149902;20080;True;True;False;0;-1;-1;
